order_id,customer_id,product_id,product_name,category,order_date,time,branch,city,quantity,price,tax,total_amount,payment_method,order_status,customer_rating,extra_column
ORDXFLK1JWD,CUSTMARUMS4D,PRODDW7F1FQL,Fiction Book,Home,15-06-2024,15:06:56,C,Houston,6,250.49,25.05,1527.99,Net Banking,Shipped,5,Unnecessary
ORDF3Q4GGI5,CUSTVSNEEKE1,PRODKRKLV3F1,Chair,Electronics,16-09-2024,07:56:01,B,Houston,8,402.18,40.22,3257.66,Net Banking,Delivered,5,Unnecessary
ORDGNP1IPDN,CUSTJIH107EY,PROD1WVZE4P8,Headphones,Toys,09-07-2024,06:02:34,C,Los Angeles,4,120.73,12.07,494.99,Credit Card,Pending,2,Unnecessary
ORD0Y5BO1EM,CUSTI9G9PXQB,PRODWB3C5GS6,Jacket,Books,20-02-2024,06:03:31,B,Phoenix,3,407.11,40.71,1262.04,Credit Card,Delivered,3,Unnecessary
ORD8JHF6QPP,CUSTWSBU44KH,PROD9T6KXA25,Sofa,Clothing,09-05-2024,07:59:11,A,Phoenix,1,367.92,36.79,404.71,Credit Card,Delivered,5,Unnecessary
ORDY6PV9R18,CUSTS92T9Z4H,PRODN4QC3AG0,Lamp,Electronics,31-05-2024,03:39:15,A,Phoenix,1,21.83,2.18,24.01,Debit Card,Delivered,4,Unnecessary
ORDY954WOCX,CUSTZDZ9H5L7,PROD5JJZ71QB,Jeans,Books,10-03-2024,03:50:26,A,New York,8,427.23,42.72,3460.56,PayPal,Pending,5,Unnecessary
ORD8RKM2HXY,CUST7R9U7A2M,PRODYV247P1V,Jeans,Clothing,26-05-2024,05:49:39,B,Houston,5,330.89,33.09,1687.54,Debit Card,Cancelled,3,Unnecessary
ORDZVODCZN5,CUST7J2CAWAJ,PRODLFKI8K41,Chair,Toys,23-11-2023,12:53:37,B,Houston,3,347.89,34.79,1078.46,Net Banking,Pending,2,Unnecessary
ORDV3YVRFD3,CUSTML08MKX2,PRODBH96WJP0,Sneakers,Books,09-11-2023,12:21:31,C,New York,3,166.22,16.62,515.28,Credit Card,Delivered,0,Unnecessary
ORD7K04NZKA,CUSTKUG7XLEO,PRODL90BT77J,Board Game,Toys,25-10-2024,17:19:44,B,Chicago,1,295.88,29.59,325.47,Debit Card,Delivered,1,Unnecessary
ORDTURK77GR,CUSTK0I51ZUE,PROD1E2S0J3D,Chair,Toys,04-06-2024,08:28:00,C,Chicago,7,221.67,22.17,1573.86,Net Banking,Cancelled,3,Unnecessary
ORD5HQPZ0WM,CUSTKNV9B5RI,PRODEUYFKLRW,Doll,Clothing,02-11-2023,20:51:07,B,New York,10,178.28,17.83,1800.63,Credit Card,Pending,1,Unnecessary
ORDJ479S381,CUST6GYSDJNF,PRODT6D8ZFXG,RC Car,Books,29-07-2024,10:41:53,C,Houston,3,488.2,48.82,1513.42,PayPal,Shipped,0,Unnecessary
ORD5RVWVHHX,CUSTS52DGNFG,PROD1SU9B7S0,Lamp,Electronics,04-03-2024,08:02:53,A,Chicago,4,338.23,33.82,1386.74,Net Banking,Delivered,0,Unnecessary
ORDVIAYHO79,CUSTN3ZN3KR5,PRODGHJNCW4D,Comic Book,Books,08-08-2024,00:59:44,C,New York,9,488.63,48.86,4446.53,Credit Card,Pending,4,Unnecessary
ORDUM12PD3Q,CUST93Y6X1NR,PRODH6GDRDNJ,Boots,Books,12-02-2024,22:42:01,C,Houston,8,370.1,37.01,2997.81,Net Banking,Cancelled,2,Unnecessary
ORD80X6PBE0,CUST6Q2WNW3H,PRODFWH2W7LE,Board Game,Books,19-04-2024,07:14:54,C,Phoenix,1,397.27,39.73,437,Net Banking,Pending,5,Unnecessary
ORDI8X534CM,CUSTZC0NLEKJ,PROD9NYQY3V0,Smartwatch,Home,14-02-2024,12:29:17,A,Houston,9,249.48,24.95,2270.27,Credit Card,Shipped,5,Unnecessary
ORD42BXTJT3,CUSTV1H3HMVO,PROD80CAZFEL,Tablet,Clothing,22-11-2023,05:23:42,C,Phoenix,2,487.86,48.79,1024.51,Credit Card,Pending,1,Unnecessary
ORD08FDX21I,CUSTWUU2I5FB,PROD9ZUBWOTD,RC Car,Books,21-02-2024,11:26:13,C,Phoenix,10,462.92,46.29,4675.49,PayPal,Delivered,1,Unnecessary
ORDN094UPML,CUST383RUU6V,PROD1WHZVF6R,Curtains,Home,19-07-2024,07:56:08,B,Houston,8,436.63,43.66,3536.7,Credit Card,Cancelled,2,Unnecessary
ORDKRBQDKC4,CUSTGPJL25MS,PRODL4MAG5RC,Sneakers,Electronics,17-01-2024,07:50:48,B,Chicago,1,273.29,27.33,300.62,Net Banking,Cancelled,2,Unnecessary
ORDXR564F95,CUSTZMG7G312,PRODEFXLVHB0,RC Car,Toys,21-09-2024,06:19:43,B,Chicago,9,496.14,49.61,4514.87,Credit Card,Cancelled,0,Unnecessary
ORDK6S7S438,CUSTKXAHT5ZZ,PRODIT7NK4HK,Action Figure,Home,26-06-2024,20:51:48,C,Houston,3,131.86,13.19,408.77,PayPal,Cancelled,5,Unnecessary
ORDHI9KYH1F,CUSTJEH6SDOI,PRODBK17LKCR,Chair,Clothing,16-08-2024,00:38:31,B,Chicago,3,346.8,34.68,1075.08,Net Banking,Cancelled,3,Unnecessary
ORDXXG5JVM3,CUSTZVJW62RH,PRODZ5X9N3PM,Doll,Toys,12-12-2023,17:55:09,C,New York,6,326.65,32.66,1992.56,Debit Card,Pending,0,Unnecessary
ORDTTDS9GT3,CUSTJ8OAA3S8,PROD76YPOTU4,Doll,Toys,06-01-2024,04:38:54,B,Chicago,4,77.61,7.76,318.2,Net Banking,Cancelled,4,Unnecessary
ORDFFV11Z2S,CUST0QZHLRUB,PRODXR3WZGWX,Dining Table,Toys,17-11-2023,14:07:17,C,Houston,4,62.58,6.26,256.58,Net Banking,Delivered,4,Unnecessary
ORD4YO2NB6M,CUSTS1AVJJ6H,PRODA1HCEKSC,Sneakers,Clothing,25-10-2024,01:48:10,B,New York,3,144.2,14.42,447.02,Net Banking,Pending,1,Unnecessary
ORD6R8QJZYC,CUSTROBK9P3P,PRODHJ93ERW3,Tablet,Clothing,27-09-2024,17:20:19,C,Phoenix,8,385.48,38.55,3122.39,Credit Card,Cancelled,3,Unnecessary
ORDLNI0I9UM,CUSTIPYKMDXX,PROD932U0AGN,Smartphone,Home,23-04-2024,16:09:30,C,Phoenix,9,331.62,33.16,3017.74,Net Banking,Delivered,5,Unnecessary
ORDIK9E4DMV,CUST9M81MKY1,PROD4ZK8QTBM,Dining Table,Toys,29-02-2024,09:47:04,A,Chicago,10,421.86,42.19,4260.79,Debit Card,Cancelled,0,Unnecessary
ORD4W3NZG5K,CUSTIP4U0H99,PRODXCHM36VN,Curtains,Electronics,22-08-2024,20:21:58,C,Chicago,5,333.69,33.37,1701.82,PayPal,Pending,0,Unnecessary
ORDEBKDUQLP,CUSTLELDDX5S,PROD7PYMF1LM,Sneakers,Clothing,11-09-2024,15:20:05,A,Houston,5,265.85,26.59,1355.84,Credit Card,Pending,1,Unnecessary
ORDNSJW8I8J,CUSTRT6YRPBE,PROD8FF05VTU,Action Figure,Books,07-10-2024,12:35:34,C,Phoenix,8,20.82,2.08,168.64,Net Banking,Delivered,0,Unnecessary
ORD5BUP8FLN,CUST5TWAG95V,PRODY44CQ4WT,Action Figure,Books,17-10-2024,16:30:10,C,Chicago,10,428.03,42.8,4323.1,PayPal,Pending,0,Unnecessary
ORDPUQT7WW1,CUSTZFXWFXGC,PRODM1NNHGIV,Laptop,Electronics,20-09-2024,22:09:24,B,Chicago,8,86.1,8.61,697.41,PayPal,Pending,0,Unnecessary
ORDP1ENFAXN,CUSTYM3JVXQ9,PRODSDBMBISG,Headphones,Clothing,13-12-2023,15:56:23,A,Chicago,3,227.42,22.74,705,PayPal,Cancelled,5,Unnecessary
ORDD3RKHGPY,CUSTLFCNTHB1,PRODBDABKTMF,Sneakers,Home,03-06-2024,03:15:14,B,Houston,2,56.21,5.62,118.04,PayPal,Shipped,1,Unnecessary
ORD1693HV4M,CUSTJR5SCUQ2,PROD72WT2JQH,T-Shirt,Electronics,31-03-2024,02:15:24,B,New York,1,75.46,7.55,83.01,Debit Card,Pending,3,Unnecessary
ORDYCISTSZU,CUST4OLUEC8B,PRODJOJQPOXG,Dining Table,Toys,29-01-2024,18:06:20,B,New York,1,122.34,12.23,134.57,Debit Card,Cancelled,5,Unnecessary
ORD79JO39DD,CUSTQLIRCPFL,PRODL7D4DA5V,Chair,Books,19-11-2023,03:00:14,A,Chicago,3,315.72,31.57,978.73,Net Banking,Delivered,5,Unnecessary
ORDF74YSA0D,CUSTUOK0PK9S,PRODNOYS1Q91,Fiction Book,Electronics,07-11-2023,07:59:32,B,Chicago,1,333.47,33.35,366.82,Debit Card,Delivered,2,Unnecessary
ORDT7SLDPHQ,CUSTU45Q0YEJ,PRODRDZ0MKIF,Chair,Books,26-09-2024,19:28:55,C,Houston,6,39.33,3.93,239.91,Net Banking,Pending,2,Unnecessary
ORDSDVCWLT9,CUSTYCPS4BK0,PRODNYOQE84O,E-Book,Books,11-01-2024,05:50:23,B,New York,3,53.46,5.35,165.73,Net Banking,Pending,3,Unnecessary
ORDYSRSDS08,CUSTASLRUVAF,PRODW0RHQ9JL,Smartwatch,Books,08-08-2024,10:06:12,C,Houston,8,349.83,34.98,2833.62,Credit Card,Cancelled,3,Unnecessary
ORDZGK54F3D,CUSTZDNE0D2H,PRODDGBJOJGX,Smartphone,Clothing,27-02-2024,16:49:20,A,Los Angeles,5,243.3,24.33,1240.83,Credit Card,Delivered,0,Unnecessary
ORD5BU0FJJ1,CUST6WMAOPAI,PROD52YRUJVA,Smartphone,Home,25-08-2024,10:34:31,A,Chicago,6,45.98,4.6,280.48,Net Banking,Cancelled,2,Unnecessary
ORDZT65CWOH,CUSTWGCDXX45,PRODESKX86DL,Magazine,Clothing,08-08-2024,16:13:27,B,Houston,3,132.54,13.25,410.87,PayPal,Pending,3,Unnecessary
ORDKHVW3ME4,CUSTLNDNBBEF,PRODOZ32R5B3,RC Car,Books,21-03-2024,01:38:49,B,Phoenix,3,302.54,30.25,937.87,Debit Card,Pending,2,Unnecessary
ORDAD22SYL3,CUSTEBR50FPW,PRODCP7QAVR5,Headphones,Electronics,29-12-2023,09:00:55,B,Phoenix,4,314.58,31.46,1289.78,PayPal,Pending,0,Unnecessary
ORDW1NOSNU9,CUSTWME15IHJ,PRODA06SNOUX,Boots,Clothing,22-10-2024,08:33:42,A,Houston,8,324.68,32.47,2629.91,Credit Card,Pending,2,Unnecessary
ORD0KM5WB1Y,CUST0S34Y70J,PRODWPDRSSLD,E-Book,Home,04-08-2024,19:49:11,B,New York,7,468.82,46.88,3328.62,Credit Card,Pending,4,Unnecessary
ORDYMM06PRZ,CUSTYXVP90BH,PRODLL463Y4D,Magazine,Toys,23-12-2023,07:20:37,B,New York,8,291.73,29.17,2363.01,Debit Card,Shipped,1,Unnecessary
ORD3SVVJ6DE,CUSTZHR0OQGY,PRODDXMQHBE5,Sofa,Clothing,20-02-2024,03:46:28,C,Los Angeles,3,103.01,10.3,319.33,Net Banking,Cancelled,5,Unnecessary
ORDH8CE0FDZ,CUSTJHTR0X0T,PROD6HA5ZVY8,Lamp,Clothing,09-10-2024,04:49:01,B,Los Angeles,10,318.14,31.81,3213.21,Debit Card,Delivered,0,Unnecessary
ORDRYS5HU0H,CUSTOUQBLO09,PRODJ4QXKXAK,Jeans,Clothing,21-06-2024,00:04:08,A,New York,2,134.99,13.5,283.48,Credit Card,Shipped,3,Unnecessary
ORD0CSAR425,CUST9EYVBTHH,PRODV32351FB,Magazine,Toys,14-08-2024,05:31:12,A,Phoenix,1,193.9,19.39,213.29,Credit Card,Pending,3,Unnecessary
ORD9DIRJ412,CUSTG62EYAL5,PRODGV7QQS63,Jacket,Toys,22-06-2024,14:45:12,C,Los Angeles,9,90.38,9.04,822.46,Credit Card,Pending,1,Unnecessary
ORD9NEAGQ4B,CUST4UX6DTZU,PRODORWSTEVT,Sneakers,Electronics,24-03-2024,12:58:03,C,Houston,5,348.57,34.86,1777.71,Debit Card,Shipped,1,Unnecessary
ORDMNHSE09J,CUSTKSYBAD3N,PRODARA903JB,Sneakers,Home,07-04-2024,08:53:29,A,Houston,5,122.18,12.22,623.12,PayPal,Cancelled,1,Unnecessary
ORDHK4G3PWT,CUSTWWFTW034,PRODBC6RD086,Tablet,Electronics,19-12-2023,03:43:45,A,Houston,8,207.64,20.76,1681.88,Debit Card,Pending,4,Unnecessary
ORD6HOSAQTI,CUSTNREN9YMM,PROD3LTCKPZR,Fiction Book,Home,28-04-2024,13:10:58,B,New York,2,445.9,44.59,936.39,Credit Card,Pending,2,Unnecessary
ORD67G5IIK0,CUSTM788GBMA,PRODXXN3PEKC,Headphones,Electronics,09-08-2024,05:58:53,C,New York,4,472.13,47.21,1935.73,Debit Card,Shipped,1,Unnecessary
ORDWV8BSOSF,CUSTQ13YVSU4,PRODFY7K1N5G,Magazine,Books,04-12-2023,08:40:28,B,Houston,9,396.8,39.68,3610.88,Net Banking,Shipped,5,Unnecessary
ORD89B36C31,CUSTZLX2WLGB,PRODBEVD6PBD,Boots,Clothing,18-03-2024,09:21:16,A,Chicago,1,254.28,25.43,279.71,PayPal,Shipped,1,Unnecessary
ORD2Z5MLB1K,CUSTQOUPASHY,PRODNWH9XJNS,Doll,Clothing,29-05-2024,11:52:21,A,New York,4,157.77,15.78,646.86,Net Banking,Pending,0,Unnecessary
ORDWDGH9878,CUSTVFD2TMJC,PROD1ZU9DUBR,Sofa,Clothing,08-03-2024,21:46:39,C,Phoenix,7,181.56,18.16,1289.08,Net Banking,Shipped,2,Unnecessary
ORDW0B8UT9F,CUSTNTCO1P6D,PRODPRNJ6NMM,Action Figure,Home,07-12-2023,06:16:55,A,Phoenix,10,431.35,43.14,4356.64,PayPal,Pending,3,Unnecessary
ORD3SJ84G1P,CUSTIEP4Y0PB,PROD45Y2IKFR,Boots,Clothing,12-05-2024,05:07:24,B,New York,6,350.25,35.02,2136.52,PayPal,Pending,5,Unnecessary
ORDVPHIVVPK,CUSTFE5D009W,PRODPB4SJINA,Jeans,Home,12-11-2023,21:24:34,A,Los Angeles,5,386.74,38.67,1972.37,Credit Card,Delivered,5,Unnecessary
ORDSJYDQBUY,CUST7B0V1YTG,PRODRIFDRVJW,Sofa,Home,24-03-2024,21:34:24,C,Houston,7,86.72,8.67,615.71,Credit Card,Delivered,2,Unnecessary
ORDE5W27U8Y,CUSTRNMVURW2,PRODV1I9RDBS,Tablet,Home,10-06-2024,06:22:18,B,Los Angeles,5,192.28,19.23,980.63,PayPal,Cancelled,1,Unnecessary
ORD8YJHWTWR,CUST05YVSH0W,PRODRB0HXQJ1,Jeans,Books,29-04-2024,00:03:43,B,Phoenix,6,159.43,15.94,972.52,Credit Card,Shipped,5,Unnecessary
ORDS3MR1P4D,CUSTF05UYPMD,PRODIR4PT9J3,Tablet,Books,22-07-2024,23:21:18,C,New York,7,308.3,30.83,2188.93,PayPal,Shipped,1,Unnecessary
ORDOC9YX3WZ,CUSTBU2FN7VY,PROD8THKTOYI,Dining Table,Toys,04-09-2024,05:10:51,B,Houston,6,315.6,31.56,1925.16,PayPal,Delivered,5,Unnecessary
ORDKFXSXBT8,CUST0Z2DRS6E,PRODXCZ02IL7,Fiction Book,Toys,17-07-2024,01:44:02,B,Phoenix,8,18.05,1.81,146.21,Net Banking,Shipped,0,Unnecessary
ORDY416GN9T,CUSTPR0VT7KZ,PROD90944UQP,Smartphone,Books,28-10-2024,13:14:17,C,New York,2,43.65,4.37,91.67,Credit Card,Delivered,1,Unnecessary
ORDCBN4P6NI,CUST1PD8AI8P,PROD9VNVEGUZ,E-Book,Toys,27-06-2024,21:19:26,B,Houston,4,161.24,16.12,661.08,Debit Card,Shipped,3,Unnecessary
ORDQUJIFQEV,CUSTMWW493CK,PRODR6XOLX9M,Magazine,Toys,24-03-2024,04:11:17,B,Los Angeles,10,65.68,6.57,663.37,Net Banking,Pending,3,Unnecessary
ORDIKZSHTYC,CUSTAQITZW70,PRODKEC5I7KQ,Puzzle,Electronics,04-04-2024,16:46:24,B,Chicago,1,261.43,26.14,287.57,Debit Card,Pending,5,Unnecessary
ORDSS4J1S3P,CUST23U0XSHN,PRODIMEDX4GZ,Smartphone,Clothing,15-04-2024,11:12:52,C,New York,1,353.78,35.38,389.16,Net Banking,Cancelled,3,Unnecessary
ORDCAV7EGZL,CUSTRS6LS13G,PROD83ETN0Z9,RC Car,Home,28-02-2024,14:29:57,C,Phoenix,1,494.92,49.49,544.41,Net Banking,Delivered,0,Unnecessary
ORDZ47KB0PS,CUSTAPWVO4GT,PRODTAB4EDHQ,Laptop,Home,16-05-2024,01:28:28,A,Los Angeles,4,245.91,24.59,1008.23,Debit Card,Shipped,1,Unnecessary
ORD1KAAWKIH,CUSTSNY9ZH7F,PRODAPM34VXU,Board Game,Books,08-11-2023,08:28:18,B,New York,6,410.91,41.09,2506.55,Debit Card,Pending,4,Unnecessary
ORDQUSXSKA6,CUSTUQ50K3FK,PRODQ1R8YOBV,Fiction Book,Home,08-06-2024,00:04:19,A,Houston,6,291.33,29.13,1777.11,Debit Card,Delivered,1,Unnecessary
ORDQJRZT3Y3,CUSTT8HKPDJ9,PRODUXOX0MWM,Fiction Book,Books,14-09-2024,15:02:52,C,Phoenix,3,56.02,5.6,173.66,Debit Card,Pending,2,Unnecessary
ORDUYG7OFC2,CUSTYIYO88HY,PRODQBWZSLJ0,Puzzle,Clothing,04-09-2024,12:53:28,A,Houston,6,192.9,19.29,1176.69,Debit Card,Pending,4,Unnecessary
ORDVE4FA3JZ,CUSTF2NE5K9W,PROD2CT6X9EO,Jeans,Books,26-09-2024,11:56:33,C,Los Angeles,8,52.56,5.26,425.74,Credit Card,Pending,4,Unnecessary
ORD38KLYEYV,CUSTBKIVESTL,PRODYOF9SJYP,T-Shirt,Home,19-04-2024,21:47:45,C,New York,10,495.86,49.59,5008.19,Credit Card,Delivered,5,Unnecessary
ORD27R19DWR,CUST427E0ZHQ,PRODAOSZFJSE,Fiction Book,Electronics,22-01-2024,17:14:34,A,Phoenix,8,458.55,45.86,3714.26,PayPal,Pending,2,Unnecessary
ORD1Q6RDRNG,CUST7C0HIJIS,PRODRPHF12YE,Fiction Book,Toys,01-06-2024,14:31:51,B,Phoenix,4,235.92,23.59,967.27,PayPal,Delivered,0,Unnecessary
ORDRU54M35W,CUSTHSEETZN2,PRODV7V3M3SN,Sneakers,Toys,13-03-2024,00:33:20,A,New York,7,348.74,34.87,2476.05,PayPal,Cancelled,0,Unnecessary
ORDO8IJDR2H,CUSTXE61E19A,PRODK0MQWH1G,Doll,Books,03-08-2024,10:43:25,B,New York,10,313.88,31.39,3170.19,Credit Card,Shipped,0,Unnecessary
ORDF01FTY65,CUSTNU7OT7AG,PROD8KLLY3SL,Chair,Electronics,05-05-2024,22:09:45,A,Los Angeles,5,411.42,41.14,2098.24,Credit Card,Shipped,2,Unnecessary
ORDAZV76XXU,CUSTKP465ES0,PROD2HSO6U1L,T-Shirt,Home,22-12-2023,00:56:00,B,Phoenix,2,242.72,24.27,509.71,Net Banking,Delivered,4,Unnecessary
ORDIH2LU6Q6,CUSTQXUABB8C,PRODUXIQHULB,Jeans,Electronics,16-04-2024,23:09:42,C,Los Angeles,8,155,15.5,1255.5,Net Banking,Cancelled,0,Unnecessary
ORDT5H6I5D8,CUSTE2UOBQ24,PROD2GG4665W,Curtains,Home,26-09-2024,07:05:19,A,New York,10,101.21,10.12,1022.22,Debit Card,Pending,3,Unnecessary
ORDXU90MVO3,CUST8VERHMUY,PRODV56YBNAO,Laptop,Home,26-08-2024,05:35:07,B,Phoenix,2,457.57,45.76,960.9,Net Banking,Pending,0,Unnecessary
ORDGQ9H04IH,CUSTKDPH7I43,PRODZFBOWSZJ,Jacket,Clothing,27-04-2024,21:56:29,C,Phoenix,8,428.39,42.84,3469.96,Credit Card,Pending,5,Unnecessary
ORD95F2DNV9,CUSTSZVFFDHR,PRODXOFPJ2HU,Boots,Clothing,01-10-2024,15:23:18,C,Los Angeles,9,92.35,9.23,840.38,Credit Card,Shipped,0,Unnecessary
ORDU9BTFYS6,CUSTIGPXN25U,PRODHIC6FLMR,Non-Fiction Book,Books,03-02-2024,06:42:18,B,Chicago,5,337.09,33.71,1719.16,Net Banking,Delivered,2,Unnecessary
ORD9MXYDNPN,CUST0EFI3DY8,PROD5RPMY2YC,Jeans,Clothing,15-06-2024,07:58:40,C,Phoenix,6,163.85,16.39,999.49,Debit Card,Delivered,3,Unnecessary
ORDKZ5G5GQ3,CUSTL0JX7IAN,PROD9NIFK9TI,Comic Book,Home,23-07-2024,15:51:09,C,Los Angeles,10,497.43,49.74,5024.04,Net Banking,Delivered,1,Unnecessary
ORDU06I4PQ6,CUSTSDMK1OMU,PRODGLME4FGX,Smartphone,Books,04-12-2023,02:41:01,C,Los Angeles,3,61.21,6.12,189.75,Debit Card,Delivered,4,Unnecessary
ORDLEAWVKA4,CUST2PM0KFKG,PROD801CTXVQ,RC Car,Books,04-03-2024,21:16:00,C,Los Angeles,6,396.16,39.62,2416.58,Credit Card,Delivered,0,Unnecessary
ORD41AFSUPY,CUST4WV8GYZN,PRODUUDEI3CR,Board Game,Toys,21-02-2024,19:52:59,A,Phoenix,7,52.71,5.27,374.24,Debit Card,Delivered,4,Unnecessary
ORDPJT7NXIA,CUST9UUURG6E,PROD0B21XFQ1,RC Car,Home,19-01-2024,11:09:32,C,Los Angeles,3,85.9,8.59,266.29,Net Banking,Pending,4,Unnecessary
ORDC9RLUAAR,CUST2CY0YE59,PROD292O5CB5,Comic Book,Toys,16-08-2024,23:49:20,A,Phoenix,4,177.93,17.79,729.51,Net Banking,Pending,3,Unnecessary
ORD4EW4XQH4,CUSTYBJDT4XZ,PRODBW93NKFB,Puzzle,Clothing,22-11-2023,16:24:41,C,Los Angeles,10,233.8,23.38,2361.38,Net Banking,Shipped,1,Unnecessary
ORDDWRQTZ87,CUST4T7CO7DE,PRODKOLWZAW4,Fiction Book,Home,29-10-2024,15:47:15,C,New York,7,379.77,37.98,2696.37,Credit Card,Delivered,0,Unnecessary
ORDOF5F1L1Y,CUSTTE5OZJ0N,PRODLO2PQMUR,Headphones,Home,26-05-2024,11:03:11,A,New York,9,397.79,39.78,3619.89,Net Banking,Pending,4,Unnecessary
ORDX3I9MXU6,CUSTIVOKRA0F,PRODHZOYXQCQ,Puzzle,Electronics,11-08-2024,16:36:07,B,Phoenix,1,497.97,49.8,547.77,Credit Card,Shipped,3,Unnecessary
ORD24YEXP5B,CUSTUQ72XU85,PRODFX7H0K8W,Curtains,Toys,04-10-2024,09:30:25,A,Los Angeles,10,158.11,15.81,1596.91,Credit Card,Pending,5,Unnecessary
ORDLD3A0VXM,CUSTWOOODXVP,PROD1JKGS1HO,Jeans,Electronics,01-10-2024,16:15:57,A,Phoenix,7,104.49,10.45,741.88,Net Banking,Shipped,5,Unnecessary
ORDDO7M9IS2,CUSTH0J7LKY8,PRODJNDGVL9B,Puzzle,Books,28-08-2024,04:08:11,C,New York,4,386.82,38.68,1585.96,Credit Card,Cancelled,1,Unnecessary
ORDC8K0U7VD,CUSTIO4VCKR9,PRODCMJOSAZP,Dining Table,Books,21-04-2024,08:34:44,C,Houston,4,158.06,15.81,648.05,Net Banking,Shipped,2,Unnecessary
ORDO4N8FCP1,CUSTZZFODCQH,PRODN63UW382,RC Car,Toys,27-06-2024,18:13:40,B,Houston,9,24.55,2.46,223.41,Credit Card,Pending,4,Unnecessary
ORDFIY4DGUW,CUST6WTYSG50,PRODIZ8SOFRV,Headphones,Electronics,12-04-2024,01:15:12,A,New York,9,112.79,11.28,1026.39,PayPal,Cancelled,5,Unnecessary
ORDGHOB8TTY,CUST2YRVQ27F,PRODONOALQ09,E-Book,Home,02-01-2024,11:56:27,B,Los Angeles,10,391.02,39.1,3949.3,Net Banking,Cancelled,2,Unnecessary
ORDB63790LF,CUSTAMJQTX47,PROD4XVBBHFN,Lamp,Clothing,21-12-2023,03:15:42,B,Houston,4,360.79,36.08,1479.24,Net Banking,Shipped,1,Unnecessary
ORDMAVIJZPD,CUSTAD5LEPJU,PRODZCLMZN9S,Puzzle,Home,12-04-2024,14:42:04,B,New York,6,496.62,49.66,3029.38,Debit Card,Cancelled,3,Unnecessary
ORDYO59QDUG,CUST3673W0F7,PRODDFFF1PA8,Action Figure,Electronics,07-07-2024,18:40:36,B,Chicago,5,122.86,12.29,626.59,Credit Card,Delivered,3,Unnecessary
ORD6V4CNTFM,CUST98BCLD4F,PRODLSEOI2A8,Sofa,Electronics,04-08-2024,01:10:04,A,Los Angeles,5,163.73,16.37,835.02,PayPal,Cancelled,5,Unnecessary
ORDGFUELWTA,CUSTB54ULDT8,PRODWUOXXE1Q,Dining Table,Toys,20-08-2024,19:35:34,A,Phoenix,2,89.67,8.97,188.31,Debit Card,Cancelled,5,Unnecessary
ORDRG3ZSJ0O,CUSTEWSDBIMT,PRODNN7BEABA,Headphones,Toys,12-05-2024,18:15:53,A,Los Angeles,7,101.33,10.13,719.44,Credit Card,Shipped,1,Unnecessary
ORDIT3SRWIM,CUST097RJRRI,PROD0PLPG80H,Jeans,Home,24-03-2024,22:29:47,B,Los Angeles,4,140.42,14.04,575.72,PayPal,Pending,5,Unnecessary
ORD8KZK9IVD,CUST96ZCB3W1,PRODYRCWWQRE,Tablet,Books,20-03-2024,00:45:46,B,Houston,9,127.12,12.71,1156.79,PayPal,Cancelled,4,Unnecessary
ORD9KLG5LR1,CUST4B0HUH8M,PROD2CFEZF7H,Chair,Clothing,02-12-2023,10:24:24,B,Chicago,3,238.81,23.88,740.31,Debit Card,Delivered,2,Unnecessary
ORDDTWCXQVY,CUSTJEANQL2R,PRODYT8UMKFS,Comic Book,Clothing,11-01-2024,13:17:45,A,Chicago,5,222.44,22.24,1134.44,Net Banking,Pending,5,Unnecessary
ORD83EMDG87,CUSTG8JTGFJF,PROD2LD7IXGC,RC Car,Books,10-04-2024,04:04:10,C,Phoenix,2,480.88,48.09,1009.85,Debit Card,Delivered,0,Unnecessary
ORDVUBPPYB1,CUST524ISSKY,PRODAMRP72XX,Board Game,Books,14-11-2023,03:54:35,C,New York,6,368.89,36.89,2250.23,Net Banking,Cancelled,5,Unnecessary
ORDIXUZ3Y2H,CUSTIJ63904A,PRODMGD8DCGG,Lamp,Clothing,21-09-2024,15:24:22,C,Chicago,7,352.77,35.28,2504.67,Debit Card,Shipped,5,Unnecessary
ORD7F1GEVJU,CUSTDX8C99FY,PROD2Y12N1E8,Boots,Clothing,29-01-2024,20:57:51,C,Los Angeles,8,280.89,28.09,2275.21,Net Banking,Cancelled,0,Unnecessary
ORD1LGVWCFL,CUSTYO8WHLPD,PRODWYU1ZRNL,Headphones,Books,18-06-2024,08:05:23,C,Chicago,9,157.88,15.79,1436.71,PayPal,Delivered,1,Unnecessary
ORDCYQ14MWT,CUSTWPBX92EC,PRODWV30OPH1,Magazine,Clothing,02-10-2024,10:41:32,C,Phoenix,7,233.1,23.31,1655.01,Credit Card,Delivered,0,Unnecessary
ORDJDD7NB6E,CUSTMT9PN65D,PROD8DB2JN3G,Puzzle,Toys,12-08-2024,20:13:57,A,Houston,6,64.66,6.47,394.43,PayPal,Pending,5,Unnecessary
ORDLZY4E53D,CUSTYQW4I7T8,PRODOFVW2ZFP,RC Car,Books,01-11-2023,19:53:26,C,Chicago,7,328.84,32.88,2334.76,PayPal,Delivered,2,Unnecessary
ORDJA4IGFRD,CUSTD8KJRUA1,PRODYR8H410A,E-Book,Books,23-07-2024,17:39:36,A,Chicago,4,253.33,25.33,1038.65,Debit Card,Delivered,5,Unnecessary
